"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"05.11.2008","51,98","57,47","58,00","51,62","11,50M","-11,07%"
"04.11.2008","58,45","57,16","58,73","55,22","7,66M","4,81%"
"03.11.2008","55,77","56,35","57,25","55,02","7,17M","-2,57%"
"31.10.2008","57,24","56,01","57,25","55,01","8,54M","0,93%"
"30.10.2008","56,71","58,76","59,89","55,08","11,13M","-0,32%"
"29.10.2008","56,89","55,53","59,79","54,52","15,21M","1,52%"
"28.10.2008","56,04","51,50","56,30","49,07","14,84M","13,03%"
"27.10.2008","49,58","49,00","52,59","48,43","11,77M","1,27%"
"24.10.2008","48,96","44,75","52,32","44,50","19,61M","-2,70%"
"23.10.2008","50,32","43,37","50,91","43,31","32,61M","0,66%"
"22.10.2008","49,99","50,05","52,47","47,90","19,51M","-0,48%"
"21.10.2008","50,23","51,86","52,95","49,92","8,68M","-5,17%"
"20.10.2008","52,97","52,17","53,10","49,91","8,45M","4,58%"
"17.10.2008","50,65","48,83","62,33","48,41","12,95M","0,72%"
"16.10.2008","50,29","46,40","50,70","43,39","22,08M","3,22%"
"15.10.2008","48,72","54,46","54,69","48,35","16,26M","-12,78%"
"14.10.2008","55,86","63,50","64,00","54,80","17,31M","-9,93%"
"13.10.2008","62,02","58,96","62,21","57,37","11,20M","10,26%"
"10.10.2008","56,25","52,99","59,75","51,05","18,03M","0,45%"
"09.10.2008","56,00","61,97","63,50","56,00","13,93M","-8,23%"
"08.10.2008","61,02","55,64","62,75","55,35","14,33M","4,27%"
"07.10.2008","58,52","65,79","66,43","58,50","12,76M","-10,29%"
"06.10.2008","65,23","64,06","65,89","60,47","13,39M","-2,64%"
"03.10.2008","67,00","69,42","70,95","66,59","11,25M","-0,53%"
"02.10.2008","67,36","67,63","68,96","65,41","8,73M","-3,19%"
"01.10.2008","69,58","71,78","71,99","68,41","9,62M","-4,37%"
"30.09.2008","72,76","65,84","73,12","65,32","13,06M","14,85%"
"29.09.2008","63,35","68,41","69,37","61,32","12,01M","-10,40%"
"26.09.2008","70,70","69,52","71,05","68,08","6,75M","-1,91%"
"25.09.2008","72,08","70,66","72,75","70,01","6,07M","3,03%"
"24.09.2008","69,96","72,30","73,65","68,94","9,40M","-2,51%"
"23.09.2008","71,76","75,79","76,29","70,77","8,60M","-4,23%"
"22.09.2008","74,93","81,13","81,63","74,32","7,04M","-7,49%"
"19.09.2008","81,00","80,12","86,77","76,50","14,79M","5,88%"
"18.09.2008","76,50","73,08","77,50","70,08","12,40M","6,93%"
"17.09.2008","71,54","77,68","78,24","71,24","13,17M","-9,13%"
"16.09.2008","78,73","76,80","79,63","76,67","13,10M","1,80%"
"15.09.2008","77,34","76,86","79,88","76,30","8,98M","-1,23%"
"12.09.2008","78,30","78,81","79,60","76,62","6,48M","-1,52%"
"11.09.2008","79,51","75,27","79,80","75,10","7,81M","3,61%"
"10.09.2008","76,74","80,01","80,22","76,15","9,44M","-2,91%"
"09.09.2008","79,04","80,76","81,96","78,99","5,82M","-2,61%"
"08.09.2008","81,16","82,25","83,75","78,85","9,49M","2,49%"
"05.09.2008","79,19","77,34","80,72","77,08","8,07M","1,49%"
"04.09.2008","78,03","80,60","80,81","78,02","8,32M","-3,39%"
"03.09.2008","80,77","81,40","82,00","80,02","5,74M","-0,79%"
"02.09.2008","81,41","83,16","84,50","81,21","6,00M","0,74%"
"29.08.2008","80,81","82,90","82,90","80,50","4,73M","-3,13%"
"28.08.2008","83,42","82,21","83,65","81,80","7,83M","2,07%"
"27.08.2008","81,73","81,44","82,74","81,00","5,64M","-0,04%"
"26.08.2008","81,76","82,74","83,12","81,25","4,38M","-1,32%"
"25.08.2008","82,85","84,63","84,64","82,45","4,36M","-2,83%"
"22.08.2008","85,26","84,27","85,46","83,93","4,68M","2,40%"
"21.08.2008","83,26","81,41","83,77","80,98","6,16M","1,38%"
"20.08.2008","82,13","82,00","83,25","81,20","5,95M","1,03%"
"19.08.2008","81,29","83,09","83,51","81,06","6,63M","-2,19%"
"18.08.2008","83,11","86,09","86,28","83,04","6,55M","-3,81%"
"15.08.2008","86,40","88,28","89,53","86,26","6,87M","-1,85%"
"14.08.2008","88,03","85,71","88,75","85,22","6,90M","1,55%"
"13.08.2008","86,69","86,28","88,25","84,54","7,21M","-0,64%"
"12.08.2008","87,25","87,32","88,48","86,10","8,03M","-0,95%"
"11.08.2008","88,09","80,18","91,75","79,78","25,07M","9,41%"
"08.08.2008","80,51","76,78","81,21","76,29","9,16M","4,63%"
"07.08.2008","76,95","77,01","78,05","76,00","5,45M","-1,46%"
"06.08.2008","78,09","78,55","78,63","76,73","6,41M","-1,29%"
"05.08.2008","79,11","76,92","79,52","76,52","7,80M","4,49%"
"04.08.2008","75,71","75,99","77,30","75,01","4,50M","-0,05%"
"01.08.2008","75,75","76,36","76,49","74,05","4,77M","-0,77%"
"31.07.2008","76,34","76,75","78,17","76,10","5,30M","-2,39%"
"30.07.2008","78,21","78,36","79,85","76,42","7,57M","0,00%"
"29.07.2008","78,21","76,49","78,80","76,16","6,78M","2,93%"
"28.07.2008","75,98","77,09","78,31","74,86","10,48M","-2,98%"
"25.07.2008","78,31","79,63","80,94","78,12","9,15M","-0,52%"
"24.07.2008","78,72","76,30","82,38","76,29","31,00M","11,60%"
"23.07.2008","70,54","67,46","72,07","67,46","17,92M","3,78%"
"22.07.2008","67,97","67,09","69,14","65,88","8,80M","-0,74%"
"21.07.2008","68,48","69,52","69,80","66,30","6,90M","-0,93%"
"18.07.2008","69,12","69,94","70,84","68,40","8,30M","-4,15%"
"17.07.2008","72,11","71,20","72,38","67,74","9,60M","0,38%"
"16.07.2008","71,84","66,94","72,75","66,84","12,04M","7,18%"
"15.07.2008","67,03","65,87","68,62","62,99","11,35M","1,13%"
"14.07.2008","66,28","69,31","69,50","65,59","9,02M","-3,30%"
"11.07.2008","68,54","69,40","69,99","66,74","7,93M","-2,96%"
"10.07.2008","70,63","70,70","71,77","67,99","9,94M","0,03%"
"09.07.2008","70,61","74,56","74,90","70,48","6,91M","-5,90%"
"08.07.2008","75,04","72,38","75,49","71,75","7,92M","3,52%"
"07.07.2008","72,49","72,37","74,40","70,76","7,36M","0,68%"
"03.07.2008","72,00","72,51","73,84","70,52","4,25M","0,78%"
"02.07.2008","71,44","74,16","74,41","71,38","7,04M","-2,96%"
"01.07.2008","73,62","72,24","74,23","70,52","10,29M","0,40%"
"30.06.2008","73,33","75,03","76,12","73,21","7,10M","-1,78%"
"27.06.2008","74,66","75,59","76,07","72,62","11,84M","-2,15%"
"26.06.2008","76,30","79,10","79,89","76,00","11,31M","-5,23%"
"25.06.2008","80,51","80,45","82,15","79,52","7,39M","1,09%"
"24.06.2008","79,64","79,55","80,79","77,63","7,14M","-1,29%"
"23.06.2008","80,68","81,30","82,15","79,55","7,43M","-0,52%"
"20.06.2008","81,10","83,10","83,46","80,51","6,59M","-3,75%"
"19.06.2008","84,26","82,21","84,47","81,50","6,72M","2,11%"
"18.06.2008","82,52","82,00","83,17","81,32","6,85M","-0,54%"
"17.06.2008","82,97","83,15","84,30","82,80","8,80M","1,55%"
"16.06.2008","81,70","78,42","82,53","78,41","5,76M","3,20%"
"13.06.2008","79,17","76,70","80,00","76,70","5,97M","3,97%"
"12.06.2008","76,15","78,02","79,05","75,01","6,20M","-1,46%"
"11.06.2008","77,28","79,35","80,00","77,03","5,87M","-2,94%"
"10.06.2008","79,62","78,20","81,04","78,20","6,07M","0,24%"
"09.06.2008","79,43","81,19","81,53","78,12","6,54M","-1,49%"
"06.06.2008","80,63","83,24","83,64","80,56","7,85M","-4,59%"
"05.06.2008","84,51","82,11","84,88","81,80","8,94M","3,69%"
"04.06.2008","81,50","80,11","81,82","79,72","6,46M","1,74%"
"03.06.2008","80,11","80,71","81,89","79,26","6,26M","-0,15%"
"02.06.2008","80,23","81,15","81,57","80,05","6,22M","-1,70%"
"30.05.2008","81,62","80,58","81,77","80,30","5,27M","1,58%"
"29.05.2008","80,35","80,61","81,96","80,17","6,86M","0,34%"
"28.05.2008","80,08","80,73","80,79","78,99","6,70M","-0,67%"
"27.05.2008","80,62","78,26","80,90","77,97","10,11M","2,90%"
"23.05.2008","78,35","78,55","78,87","77,43","6,33M","-1,15%"
"22.05.2008","79,26","78,68","79,69","78,00","5,39M","1,23%"
"21.05.2008","78,30","80,37","81,15","77,50","7,07M","-3,00%"
"20.05.2008","80,72","82,17","82,70","80,03","7,91M","-1,91%"
"19.05.2008","82,29","79,01","84,75","78,86","18,69M","7,62%"
"16.05.2008","76,46","76,42","76,83","74,86","6,21M","0,45%"
"15.05.2008","76,12","73,89","76,32","73,55","6,92M","2,59%"
"14.05.2008","74,20","74,92","75,75","73,98","4,59M","-0,48%"
"13.05.2008","74,56","74,57","74,96","73,31","5,02M","0,04%"
"12.05.2008","74,53","73,00","74,93","71,78","7,22M","2,93%"
"09.05.2008","72,41","72,20","73,34","71,66","4,24M","-0,52%"
"08.05.2008","72,79","73,73","74,16","71,56","8,13M","-0,53%"
"07.05.2008","73,18","75,26","76,64","73,09","8,38M","-3,34%"
"06.05.2008","75,71","75,51","76,77","75,05","6,55M","-0,28%"
"05.05.2008","75,92","77,27","77,77","75,87","5,65M","-1,80%"
"02.05.2008","77,31","80,30","81,20","76,40","8,16M","-2,58%"
"01.05.2008","79,36","78,40","80,01","77,97","7,20M","0,93%"
"30.04.2008","78,63","80,90","81,34","77,92","7,88M","-2,61%"
"29.04.2008","80,74","81,42","81,77","79,86","6,73M","-1,50%"
